release,year,position,title,artist
20080814,20080814,,7.8, West Seattle  WA
20080814,20080814,,4.7, Lantana  TX
20080814,20080814,,6.8, New Mexico (location unknown)  NM
20080814,20080814,,7.8, Tumwater  WA
20080815,20080815,,9.3, Orlando  FL
20080815,20080815,,8.6, Perrysburg  OH
20080815,20080815,,10.2, Manitou Springs  CO
20080815,20080815,,9, Plymouth  MA
20080815,20080815,,5.6, Hillsboro  WV
20080815,20080815,,8.6, Urbandale  IA
20080815,20080815,,11, Portland  ME
20080815,20080815,,8, Lake Charles  LA
20080815,20080815,,12.5, La Crosse  WI
20080815,20080815,,10.1, Ridgely  MD
20080815,20080815,,7.7, Pennsville  NJ
20080815,20080815,,9.9, Winsted  CT
20080815,20080815,,9, San Diego (Mira Mesa)  CA
20080816,20080816,,8, Newark Valley  NY
20080816,20080816,,9.4, North Highlands  CA
20080816,20080816,,6.7, Grand Island  NE
20080816,20080816,,9.6, Elmhurst  IL
20080816,20080816,,10.8, Trout Lake  WA
20080817,20080817,,9.6, Bolingbrook  IL
20080817,20080817,,8.4, Napa  CA
20080817,20080817,,9.5, Washington  D.C.  DC
20080817,20080817,,8.7, Walden- Newburg  NY
20080817,20080817,,6.2, Ocean City  NM
20080817,20080817,,7.2, Houston  TX
20080817,20080817,,13.6, Wauconda  IL
20080817,20080817,,8.1, Stamford/Darien? (I-95 N)  CT
20080817,20080817,,7.5, Pacoima  CA
20080817,20080817,,10.5, Rehobeth  MA
20080817,20080817,,6.1, Philadelphia Airport (near)  PA
20080817,20080817,,5.8, Salt Lake City  UT
20080817,20080817,,5, Gadsden  AL
20080817,20080817,,5.9, Oklahoma City  OK
20080817,20080817,,7.2, New York City (Manhattan)  NY
20080818,20080818,,11.9, Oshkosh  WI
20080818,20080818,,7.7, Washington  NJ
20080818,20080818,,6.4, Arlington  TX
20080818,20080818,,8.7, North Myrtle Beach  SC
20080818,20080818,,5.9, Pocatello  ID
20080818,20080818,,7.3, Bluffton  OH
20080818,20080818,,6.6, Spencer  IN
20080819,20080819,,10.6, Lake Havasu City  AZ
20080819,20080819,,8, Alexandria  VA
20080819,20080819,,9.5, Mundelein  IL
20080819,20080819,,5.3, Sylacauga  AL
20080819,20080819,,8.7, Phillipsburg  NJ
20080819,20080819,,8.6, Trabuco Canyon  CA
20080819,20080819,,6.1, Oak Island  NC
20080819,20080819,,13, Buchanan  MI
20080819,20080819,,6.9, Ringwood  NJ
20080819,20080819,,13.1, Avon  CO
20080819,20080819,,11.1, Ashland  NH
20080819,20080819,,11.7, Kewaskum  WI
20080820,20080820,,11, Newport  RI
20080820,20080820,,5.3, Columbus  GA
20080820,20080820,,8.5, Grand Forks AFB  ND
20080820,20080820,,8.1, Media  PA
20080820,20080820,,7, Bergenfield  NJ
20080820,20080820,,13.6, Mount Pulaski  IL
20080820,20080820,,9, Amesbury area  MA
20080820,20080820,,7.2, Gatesville  TX
20080820,20080820,,4.2, Lumberton  NC
20080820,20080820,,7.1, Naples  FL
20080820,20080820,,9.1, Bloomington (Minneapolis)  MN
20080820,20080820,,11.2, Stockbridge  MI
20080820,20080820,,8.3, Baltimore  MD
20080820,20080820,,5, Silver Spring  MD
20080820,20080820,,7.4, Laramie  WY
20080821,20080821,,11, Newport  RI
20080821,20080821,,9.9, Denver  CO
20080821,20080821,,7.5, Modesto  CA
20080821,20080821,,9.1, Fenton  MI
20080821,20080821,,5.8, Mesquite  TX
20080821,20080821,,8.4, San Francisco  CA
20080821,20080821,,7.7, Atlantic City  NJ
20080821,20080821,,10.1, Cornu  NY
20080822,20080822,,6.8, Dallas  TX
20080822,20080822,,7.2, Las Cruces  NM
20080822,20080822,,9.5, Chicago  IL
20080822,20080822,,9.9, East Canaan  CT
20080822,20080822,,8.4, Long Beach  CA
20080822,20080822,,5.8, West Valley City  UT
20080822,20080822,,17.2, Reno  NV
20080822,20080822,,9.4, Maple Grove  MN
20080822,20080822,,5.3, Pass Christian  MS
20080822,20080822,,13.4,   CA
20080822,20080822,,13.4, Provo  UT
20080822,20080822,,5.8, Westlake  LA
20080822,20080822,,10.6, Yuma  AZ
20080822,20080822,,8.6, Redondo Beach  CA
20080822,20080822,,7.2, Beaumont  TX
20080823,20080823,,9.3, Orlando  FL
20080823,20080823,,9.5, Issaquah  WA
20080823,20080823,,8.7, Fort Dodge  IA
20080823,20080823,,5.1, Westlake  LA
20080823,20080823,,7.4, Great Bend  PA
20080823,20080823,,8.7, Thousand Oaks  CA
20080823,20080823,,4.5, Dyersburg  TN
20080823,20080823,,7.5, Palmdale  CA
20080823,20080823,,4.7, Elkhorn City  KY
20080823,20080823,,5.5, Hickory  NC
20080823,20080823,,10, Gaylord  MI
20080824,20080824,,7.4, Bakersfield  CA
20080824,20080824,,8.5, Stamford  CT
20080824,20080824,,9.6, Rolling Meadows  IL
20080824,20080824,,6.5, Chappaqua  NY
20080824,20080824,,6.4, Branchport  NY
20080824,20080824,,8.6, Gardena  CA
20080824,20080824,,11, Casselton  ND
20080824,20080824,,8.9, Mokena  IL
20080824,20080824,,9.1, Coeur d&apos;Alene  ID
20080824,20080824,,6.8, Indianapolis  IN
20080824,20080824,,10.4, Lincoln  NE
20080825,20080825,,9.1, Boston  MA
20080825,20080825,,8.8, Connersville  IN
20080825,20080825,,8.4, Athens  NY
20080825,20080825,,8.4, Athens  TX
20080825,20080825,,9.5, Chicago  IL
20080825,20080825,,8.7, Johnson City  NY
20080825,20080825,,4.6, New York City (Bronx)  NY
20080825,20080825,,9.9, Aurora  CO
20080826,20080826,,8.3, Rochester  NY
20080826,20080826,,5.8, Suwanee  GA
20080826,20080826,,7, Pleasantville  NJ
20080826,20080826,,8.4, La Palma  CA
20080826,20080826,,12.4, Eureka  NV
20080826,20080826,,9.2, Fall River  MA
20080826,20080826,,7.5, Warrensburg  MO
20080826,20080826,,8.7, Johnson City  NY
20080826,20080826,,6.4, Springtown  TX
20080827,20080827,,5, Anniston  AL
20080827,20080827,,7.2, Pearland  TX
20080827,20080827,,7.7, Atlantic City  NJ
20080827,20080827,,8.5, League City  TX
20080827,20080827,,8.2, Langhorne  PA
20080827,20080827,,8.5, New Fairfield  CT
20080827,20080827,,10.2, New Port Richey  FL
20080827,20080827,,8.7, Selfridge Air National Guard  MI
20080827,20080827,,8.6, Toledo  OH
20080827,20080827,,6.1, Post  TX
20080827,20080827,,7.1, Wichita County  TX
20080827,20080827,,7.2, Houston  TX
20080828,20080828,,6.9, Allentown  PA
20080828,20080828,,5.8, Draper  UT
20080828,20080828,,9.5, Yorkville  IL
20080828,20080828,,5.1, Leighton  AL
20080828,20080828,,2.7, Orem  UT
20080828,20080828,,9.6, Cape May  NJ
20080828,20080828,,8, Apalachin  NY
20080828,20080828,,8.4, Santa Maria  CA
20080828,20080828,,8.4, Beverly Hills  CA
20080828,20080828,,11.1, Hanalei  HI
20080829,20080829,,9.5, Austin  TX
20080829,20080829,,8.3, Baltimore  MD
20080829,20080829,,5.4, Hendersonville  NC
20080829,20080829,,10.4, Lincoln  NE
20080829,20080829,,10.6, Cupertino  CA
20080829,20080829,,6.6, I-65 (20 miles S of U. S. Rte. 30)  IN
20080829,20080829,,8.7, Springfield  OR
20080829,20080829,,8.1, South Elgin  IL
20080829,20080829,,7.3, Clementon  NJ
20080829,20080829,,8.1, Clay  NY
20080830,20080830,,7.8, Ashtabula  OH
20080830,20080830,,12.1, Appleton  WI
20080830,20080830,,8, Williamsville  NY
20080830,20080830,,13.1, Platteville  CO
20080830,20080830,,6.9, Bel Air  MD
20080830,20080830,,10.1, Flour Lake  MN
20080830,20080830,,8.3, Oriskany Falls  NY
20080830,20080830,,7.4, Jackson  OH
20080830,20080830,,10.1, Duluth  MN
20080830,20080830,,10.8, Trout Lake  WA
20080830,20080830,,6.2, McIntosh  NM
20080831,20080831,,7.1, Hightstown  NJ
20080831,20080831,,8.2, Philadelphia  PA
20080831,20080831,,13, Petaluma  CA
20080831,20080831,,9.5, Gurnee  IL
20080831,20080831,,8.2, Fort Collins  CO
20080831,20080831,,8.6, Williston  ND
20080831,20080831,,9.7, Dedham  MA
20080831,20080831,,11, Villa Hills  KY
20080831,20080831,,8.5, Anthem  AZ
20080831,20080831,,8.5, Lindenhurst  NY
20080831,20080831,,10.8, Waterloo  IA
20080831,20080831,,10.1, Bohemia  NY
20080831,20080831,,5.6, New York City (Brooklyn)  NY
20080831,20080831,,10.1, Cloquet  MN
20080831,20080831,,8.5, East Machias  ME
20080831,20080831,,10.1, Hanover  MA
20080831,20080831,,6.5, Union  NJ
20080831,20080831,,10.6, Mesa  AZ
20080831,20080831,,10.1, Lake in the Hills  IL
20080831,20080831,,8.2, Montauk (Town of East Hampton)  NY
20080901,20080901,,7.3, Wilmington  IL
20080901,20080901,,8.6, San Bernardino/Devore  CA
20080901,20080901,,8.8, Rockford  IL
20080901,20080901,,8.6, Gardena  CA
20080901,20080901,,5.9, Salem  WV
20080901,20080901,,8.2, Syracuse  NY
20080901,20080901,,7, Pearsall  TX
20080902,20080902,,7.9, Ellwood City  PA
20080902,20080902,,8.8, Nunica  MI
20080902,20080902,,8, Lewisburg  PA
20080902,20080902,,8.1, Buffalo  NY
20080902,20080902,,8.9, Gilroy  CA
20080902,20080902,,8.7, North Myrtle Beach  SC
20080902,20080902,,10.6, Mesa  AZ
20080902,20080902,,6.6, Pasco  WA
20080902,20080902,,8.7, Surfside Beach  SC
20080902,20080902,,7.5, Woodland  PA
20080902,20080902,,8.6, Vestal  NY
20080902,20080902,,5.2, Myrtle Beach  TN
20080902,20080902,,6.8, Ocean City (45 Miles offshore from)  MD
20080902,20080902,,9.2, Potsdam  NY
20080903,20080903,,6.4, Moravian Falls  NC
20080903,20080903,,6.5, Sanford  NC
20080903,20080903,,6.5, Athens  GA
20080903,20080903,,9, Quemado  NM
20080903,20080903,,7.2, Spring  TX
20080903,20080903,,6.6, Holopaw  FL
20080903,20080903,,6.5, Athens  GA
20080903,20080903,,7.1, Rockwood (Somerset)  PA
20080903,20080903,,10.1, Windhall  VT
20080903,20080903,,9.9, Martinez  CA
20080904,20080904,,7, Vancouver  WA
20080904,20080904,,8.4, Spokane Valley  WA
20080904,20080904,,7.5, Modesto  CA
20080904,20080904,,5.4, Eldridge  AL
20080904,20080904,,7.8, Edmonds  WA
20080905,20080905,,8.6, Laguna Woods  CA
20080905,20080905,,8.6, Murrieta  CA
20080905,20080905,,10.6, Mesa  AZ
20080905,20080905,,6.4, Pine Bluff  AR
20080905,20080905,,9, San Diego  CA
20080905,20080905,,7.4, Southlake  TX
20080905,20080905,,8.8, Port St. Lucie  FL
20080905,20080905,,7.9, Jeannette  PA
20080905,20080905,,7.4, Pecos  TX
20080906,20080906,,10.2, Wesley Chapel  FL
20080906,20080906,,8.4, Manteca  CA
20080906,20080906,,13.9, Quincy  MI
20080906,20080906,,4.5, Knoxville  TN
20080906,20080906,,11.6, Paso Robles  CA
20080906,20080906,,7.5, Beverly Hills/ Los Angeles  CA
20080906,20080906,,6.5, Baton Rouge  LA
20080906,20080906,,7, Pomona  NY
20080906,20080906,,7.4, Ridgecrest  CA
20080906,20080906,,11, Ridgecrest (near)  CA
20080906,20080906,,11.4, Las Vegas  NV
20080907,20080907,,8.9, San Jose  CA
20080907,20080907,,6.8, Wake Forest  NC
20080907,20080907,,7.4, Tacoma  WA
20080907,20080907,,9.5, Council Bluffs  IA
20080907,20080907,,9.4, Macomb  MI
20080907,20080907,,9.1, Oakland  ME
20080907,20080907,,9.7, Roslyn  WA
20080907,20080907,,7, Pomona  NY
20080907,20080907,,8.7, Fairview  NJ
20080908,20080908,,6.6, Englewood  FL
20080908,20080908,,10.3, Willbraham  MA
20080908,20080908,,4.2, Lynnville  KY
20080909,20080909,,8.2, West Palm Beach  FL
20080909,20080909,,8.2, Lake Worth  FL
20080909,20080909,,7.1, Oxford  FL
20080909,20080909,,8.2, Lake Grove  NY
20080909,20080909,,9.3, Medford  OR
20080909,20080909,,8.7, Clermont  FL
20080909,20080909,,5.8, El Paso  TX
20080909,20080909,,8.7, Galivants Ferry  SC
20080909,20080909,,5.9, Palestine  TX
20080909,20080909,,8.9, Mokena  IL
20080909,20080909,,7.3, Shelbyville  IL
20080910,20080910,,7.6, Bismarck  ND
20080910,20080910,,12.1, East Palatka  FL
20080910,20080910,,4.7, Holden Beach  NC
20080910,20080910,,6.2, Sibley  MO
20080910,20080910,,7.4, Tacoma  WA
20080910,20080910,,8.7, Woodland Hills  CA
20080910,20080910,,7.6, Cogan Station  PA
20080910,20080910,,4.6, Tupelo  MS
20080910,20080910,,11.2, Stockbridge  MI
20080910,20080910,,9.3, Casa Grande  AZ
20080910,20080910,,9.9, Portland  OR
20080911,20080911,,7.1, Waussau  FL
20080911,20080911,,6.8, Farmers Branch/Dallas  TX
20080911,20080911,,9.6, Las Vegas (approx 200 mi north of)  NV
20080912,20080912,,6.6, Shelbville  IN
20080912,20080912,,9, San Diego  CA
20080912,20080912,,7, La Grande  OR
20080912,20080912,,9, San Jose  CA
20080912,20080912,,8.4, Dublin  CA
20080912,20080912,,8.4, Stockton  CA
20080912,20080912,,7.6, Hood River  OR
20080912,20080912,,6.6, Spencer  IN
20080912,20080912,,7.2, Killeen  TX
20080912,20080912,,11.9, Rescue  CA
20080912,20080912,,9.4, Mather  CA
20080912,20080912,,11.4, North Las Vegas  NV
20080913,20080913,,7.5, Manhattan Beach  CA
20080913,20080913,,11, Hermosa Brach  CA
20080913,20080913,,8.6, Rancho Cucamonga  CA
20080914,20080914,,7.2, Babylon  NY
20080914,20080914,,7.4, Charlotte  NC
20080914,20080914,,6.8, Syosset  NY
20080914,20080914,,7.8, Tumwater  WA
20080914,20080914,,8.6, Hemet  CA
20080914,20080914,,4, Walters  OK
20080914,20080914,,7.3, Stroudsburg  PA
20080914,20080914,,8.7, Clayton  DE
20080914,20080914,,8.4, Pleasant Hill  CA
20080914,20080914,,11, Interstate 5 (10 miles south of Rte. 165)  CA
20080914,20080914,,8.9, Canajoharie  NY
20080914,20080914,,8.6, San Juan Capistrano  CA
20080914,20080914,,6.2, Purcellville  VA
20080914,20080914,,7.9, Benson  NC
20080914,20080914,,7.1, Brownsville  TX
20080914,20080914,,9.9, East Dover  VT
20080914,20080914,,5.4, not in one  IL
20080914,20080914,,8.4, Russell  NY
20080915,20080915,,7.2, Fort Lauderdale  FL
20080915,20080915,,10.8, Melbourne  FL
20080915,20080915,,9.6, Elmhurst  IL
20080915,20080915,,4.4, Wingo  KY
20080915,20080915,,7.9, Eureka  MT
20080915,20080915,,6.8, Roswell  NM
20080915,20080915,,8, San Antonio  TX
20080915,20080915,,7.5, Virginia Beach  VA
20080915,20080915,,4.1, Middlebourne  WV
20080916,20080916,,8.8, Plainfield  IL
20080916,20080916,,8.8, DeKalb Junction  NY
20080916,20080916,,8.8, DeKalb Junction  NY
20080916,20080916,,6.3, Tulsa  OK
20080916,20080916,,11.5, Lakewood  CO
20080916,20080916,,6.6, Ingleside  IL
20080916,20080916,,11, Los Angeles (150-200 mi. e or ne of)  CA
20080916,20080916,,11.1, Ashland  NH
20080917,20080917,,9, Springfield  IL
20080917,20080917,,6.7, Hurst  TX
20080917,20080917,,8.5, Scottsdale  AZ
20080917,20080917,,6.5, Pratt  KS
20080917,20080917,,7, Gainesville  GA
20080917,20080917,,11.2, Riverside  CA
20080917,20080917,,10.6, Wentworth  NH
20080917,20080917,,7.6, Kettering  OH
20080917,20080917,,10.2, Rockford  MI
20080917,20080917,,10.1, Franklin  VT
20080917,20080917,,11.2, Riverside  CA
20080917,20080917,,9.2, Whitefield  NH
20080917,20080917,,8.5, Vassar  MI
20080917,20080917,,8.2, Atwater  OH
20080918,20080918,,6.3, Tulsa  OK
20080918,20080918,,6.3, Tulsa  OK
20080918,20080918,,6.5, Jersey City  NJ
20080918,20080918,,6, Mishawaka  IN
20080918,20080918,,7.2, Carmel  IN
20080918,20080918,,10.6, Rumney  NH
20080918,20080918,,10.5, Holbrook  MA
20080918,20080918,,10.2, Canterberry  NH
20080918,20080918,,7.1, Warren  NJ
20080918,20080918,,10.6, North Conway  NH
20080918,20080918,,9, San Diego  CA
20080918,20080918,,8.9, Frankfort  IL
20080918,20080918,,8.5, Tempe  AZ
20080918,20080918,,5.1, Spencer  WV
20080918,20080918,,5, Silver Spring  MD
20080919,20080919,,7.5, Los Angeles  CA
20080919,20080919,,10.6, Lake Havasu City  AZ
20080919,20080919,,4.6, Flushing  NY
20080919,20080919,,4.2, Tarboro  NC
20080919,20080919,,7.5, Acton or Palmdale  CA
20080919,20080919,,7.3, Lebanon  IL
20080919,20080919,,8, Williamsburg  OH
20080919,20080919,,7.9, Westminster  CO
20080919,20080919,,11.6, San Luis Obispo  CA
20080919,20080919,,10.1, East Bridgewater  MA
20080919,20080919,,8.5, Cathedral City  CA
20080919,20080919,,6.4, New York City (Staten Island)  NY
20080919,20080919,,8.7, Oxnard  CA
20080919,20080919,,7.2, Houston  TX
20080920,20080920,,16.6, Nantucket  MA
20080920,20080920,,6, Kansas City  MO
20080920,20080920,,8.6, Capistrano Beach  CA
20080920,20080920,,6.4, Chester  NY
20080920,20080920,,7.1, Hillsborough  NJ
20080920,20080920,,10.5, Martin County  FL
20080920,20080920,,6.6, Glen Allen  VA
20080920,20080920,,8.4, San Francisco  CA
20080920,20080920,,9.1, Salinas  CA
20080920,20080920,,3.4, Clearfield  UT
20080920,20080920,,9.5, Palatine  IL
20080920,20080920,,7.1, Edinburg  TX
20080920,20080920,,8.6, San Clemente  CA
20080920,20080920,,6.3, Linden  NJ
20080920,20080920,,6, Apex  NC
20080920,20080920,,4.5, Lebanon  KY
20080920,20080920,,7.1, South Padre Island  TX
20080921,20080921,,9.4, Galesburg  IL
20080921,20080921,,9.4, Galesburg  IL
20080921,20080921,,8.7, Tucson  AZ
20080921,20080921,,9.4, Grand Junction  CO
20080921,20080921,,7, Park Hills  MO
20080921,20080921,,7.5, San Fernando  CA
20080921,20080921,,9.3, Palm Coast  FL
20080921,20080921,,7.2, Saint Clair  PA
20080921,20080921,,8.6, Rathdrum  ID
20080921,20080921,,8.6, Rathdrum  ID
20080921,20080921,,11.1, Fortuna  CA
20080921,20080921,,7.5, Los Angeles  CA
20080921,20080921,,7.1, South Padre Island  TX
20080921,20080921,,8, Bloomsburg  PA
20080922,20080922,,4.6, Atlanta  GA
20080922,20080922,,9, Springfield  IL
20080922,20080922,,7.3, Corvallis  OR
20080922,20080922,,9.4, Lincoln City  OR
20080922,20080922,,11.1, Ladson  SC
20080922,20080922,,8.3, Lee Center  NY
20080922,20080922,,9.4, Sacramento  CA
20080922,20080922,,6.1, Lebanon  PA
20080922,20080922,,9.5, Bradenton  FL
20080922,20080922,,8.7, Springfield  OR
20080922,20080922,,10.1, Port Ludlow  WA
20080922,20080922,,6.2, New Bern  NC
20080923,20080923,,11.4, Las Vegas  NV
20080923,20080923,,7.3, Saylorsburg  PA
20080923,20080923,,7.4, Ronkonkoma  NY
20080923,20080923,,10.1, Lopez Island  WA
20080923,20080923,,10.2, Berlin  NH
20080923,20080923,,13, West Bloomfield  MI
20080923,20080923,,8.4, San Francisco  CA
20080923,20080923,,11.2, South San Francisco  CA
20080923,20080923,,9.1, Minneapolis  MN
20080923,20080923,,8.2, Boynton Beach  FL
20080923,20080923,,8.4, Lake Orion  MI
20080923,20080923,,9.5, Washington  D.C.  DC
20080923,20080923,,5, Oak Hill  WV
20080923,20080923,,11.3, Plover  WI
20080924,20080924,,6.9, Pewee Valley  KY
20080924,20080924,,8, Bloomsburg  PA
20080924,20080924,,4, Duncan  OK
20080924,20080924,,9.1, Tallahassee  FL
20080924,20080924,,6.4, Kennett  MO
20080924,20080924,,8.1, Strongsville  OH
20080924,20080924,,9, Temecula  CA
20080924,20080924,,8.7, Tucson  AZ
20080924,20080924,,6.9, Lanagan  MO
20080924,20080924,,8.2, Jacksonville  FL
20080924,20080924,,13.5, San Jacinto  CA
20080925,20080925,,7.2, Ausitn  TX
20080925,20080925,,12.5, Clinton  MI
20080925,20080925,,6.7, Hartford City  IN
20080925,20080925,,10.4, Starksboro  VT
20080925,20080925,,10.2, Bradford  VT
20080925,20080925,,8, Williamsburg  OH
20080925,20080925,,8.7, Fremont  CA
20080925,20080925,,11.4, Las Vegas  NV
20080925,20080925,,8.8, Roscoe  IL
20080925,20080925,,7.5, Warrensburg  MO
20080925,20080925,,7, Granby  MO
20080925,20080925,,8.5, Bethel  OH
20080925,20080925,,8.5, Bethel  OH
20080925,20080925,,10.7, Ainsworth  NE
20080926,20080926,,8.4, Spokane  WA
20080926,20080926,,7.2, Houston  TX
20080926,20080926,,9.9, Denver  CO
20080926,20080926,,10.2, Big Rapids  MI
20080926,20080926,,7.4, Cheyenne  WY
20080926,20080926,,9.1, Bay Minette  AL
20080926,20080926,,9.9, Martinez  CA
20080926,20080926,,11.4, Las Vegas  NV
20080926,20080926,,9.3, Orlando  FL
20080926,20080926,,7.8, Lacey  WA
20080926,20080926,,6.1, Philapdlphia  PA
20080926,20080926,,6.9, Berlin  GA
20080927,20080927,,8.2, Adelaide  (South Australia)  OH
20080927,20080927,,8.4, Tampa  FL
20080927,20080927,,11.4, Las Vegas  NV
20080927,20080927,,7.5, Playa del Rey  CA
20080927,20080927,,9.9, Castle Rock  CO
20080927,20080927,,8.6, Village of Oak Creek  AZ
20080927,20080927,,7, Granger  IN
20080927,20080927,,8.2, Jacksonville Beach  FL
20080927,20080927,,5.5, Santa Rosa  NM
20080927,20080927,,8.4, Novi  MI
20080927,20080927,,8.9, Tinley Park  IL
20080927,20080927,,4.9, City of Rocks National Reserve  ID
20080927,20080927,,7.2, Houston  TX
20080927,20080927,,11.4, Las Vegas  NV
20080928,20080928,,8, New Columbia  PA
20080928,20080928,,10.1, Anacortes  WA
20080928,20080928,,8.9, Flagstaff  AZ
20080928,20080928,,10, Crestview  FL
20080928,20080928,,7.5, Montebello  CA
20080928,20080928,,9.5, Austin  TX
20080928,20080928,,6.8, Gettysburg  PA
20080928,20080928,,4.5, Knoxville  TN
20080928,20080928,,13.1, Clifton  CO
20080928,20080928,,10.3, Rice  WA
20080928,20080928,,7.4, Cape Coral  FL
20080928,20080928,,8.9, Pensacola  FL
20080929,20080929,,7.2, Houston  TX
20080929,20080929,,8.3, Felton  DE
20080929,20080929,,8.3, Felton  CA
20080929,20080929,,5.1, Okmulgee  OK
20080929,20080929,,8.4, Lake Stevens  WA
20080929,20080929,,5, Healdton  OK
20080929,20080929,,8.6, Paramount  CA
20080929,20080929,,6.4, Brentwood  MO
20080929,20080929,,5.2, Meridian  MS
20080929,20080929,,8.4, Santa Maria  CA
20080929,20080929,,8.4, Woodside  CA
20080929,20080929,,8.4, Woodside  CA
20080929,20080929,,7.2, Freer  TX
20080929,20080929,,13.6, Longmont  CO
20080929,20080929,,7.2, Huffman  TX
20080930,20080930,,9.5, Austin  TX
20080930,20080930,,7.2, Houston  TX
20080930,20080930,,8.8, Las Vegas  NM
20080930,20080930,,5.8, Norcross  GA
20080930,20080930,,4.4, Fayetteville  NC
20081001,20081001,,3.3, Kingsport  TN
20081001,20081001,,6.8, Merrick  NY
20081001,20081001,,6, Lynchburg  VA
20081001,20081001,,4.7, Idaho Falls  ID
20081001,20081001,,9.9, Sunnyvale  CA
20081001,20081001,,5.1, Wellington  AL
20081001,20081001,,6.4, Arlington  TX
20081001,20081001,,6.8, Dallas  TX
20081001,20081001,,6.8, Leavenworth  WA
20081001,20081001,,8.4, Marysville  WA
20081001,20081001,,6.9, Lanagan  MO
20081001,20081001,,8.5, Cabazon  CA
20081001,20081001,,6.8, Garrett  IN
20081001,20081001,,7, Wilson  NC
20081001,20081001,,9, Glenrock  WY
20081001,20081001,,7.8, Lacey  WA
20081001,20081001,,6.2, Bonham  TX
20081001,20081001,,7.6, Bryan  OH
20081001,20081001,,4.4, Hope Mills  NC
20081001,20081001,,5.3, Huntington  WV
20081001,20081001,,8.5, Texas City  TX
20081001,20081001,,5.3, Pell City  AL
20081001,20081001,,4.1, Iuka  MS
20081002,20081002,,6.7, Fort Worth  TX
20081002,20081002,,4.6, Middletown  NY
20081002,20081002,,8.7, Hockessin  DE
20081002,20081002,,7.9, Benson  NC
20081002,20081002,,8.4, Oakland  CA
20081002,20081002,,9, Carlsbad  CA
20081002,20081002,,9.8, Marshalltown  IA
20081002,20081002,,6.4, Arlington  TX
20081002,20081002,,8, Monroe  NY
20081002,20081002,,10.1, Westminster West/ Putney border  VT
20081002,20081002,,10.1, Westminster West/ Putney border  VT
20081003,20081003,,5.7, Paducah  KY
20081003,20081003,,5.5, Lincolnton  NC
20081003,20081003,,8.6, Staunton  VA
20081003,20081003,,8.2, Coventry  CT
20081003,20081003,,4.8, Denver  NC
20081003,20081003,,8.7, New Paltz  NY
20081003,20081003,,7.8, Schenectady  NY
20081003,20081003,,10.3, Kodiak  AK
20081003,20081003,,11, Panoche/Mendota (between; on I-5)  CA
20081003,20081003,,6.7, Calhan  CO
20081003,20081003,,8.9, East Lansing  MI
20081003,20081003,,8, Candor  NY
20081003,20081003,,9.6, Berkeley  IL
20081004,20081004,,11.4, Las Vegas  NV
20081004,20081004,,9.8, South Milwaukee  WI
20081004,20081004,,10.2, Saint Clair Shore  MI
20081004,20081004,,11.2, Riverside  CA
20081004,20081004,,7.8, Providence  RI
20081004,20081004,,7.8, Seattle  WA
20081004,20081004,,6.5, Nevada  MO
20081004,20081004,,11.2, Woodland  CA
20081005,20081005,,8.5, Phoenix  AZ
20081005,20081005,,11.4, Las Vegas  NV
20081005,20081005,,6.7, Albuquerque  NM
20081005,20081005,,9.9, Castro Valley  CA
20081005,20081005,,9.4, Macomb Township  MI
20081005,20081005,,6, Toppsey  OK
20081005,20081005,,9.7, Othello-Pullman  WA
20081006,20081006,,11.4, Henderson  NV
20081006,20081006,,6.7, Albuquerque  NM
20081006,20081006,,6.7, Lubbock  TX
20081006,20081006,,10.1, Hadley  MA
20081006,20081006,,8.6, Chagrin Falls  OH
20081006,20081006,,8.5, Bridgeport  CT
20081006,20081006,,6.9, Lanagan  MO
20081006,20081006,,10.8, Green Lake  WI
20081006,20081006,,8.2, Conshohocken  PA
20081006,20081006,,8.4, Victor  NY
20081007,20081007,,8.3, Baltimore  MD
20081007,20081007,,9.3, Orlando  FL
20081007,20081007,,7.4, Ronkonkoma  NY
20081007,20081007,,7.1, Alpharetta  GA
20081007,20081007,,9.7, Lyman  WY
20081007,20081007,,7.7, Williamsburg  KY
20081007,20081007,,10.4, Lincoln  NE
20081007,20081007,,8.4, San Francisco  CA
20081007,20081007,,6.2, Claremore  OK
20081007,20081007,,7.8, Schenectady  NY
20081007,20081007,,6.7, Gainesville/Haymarket  VA
20081007,20081007,,8.1, Angel Fire  NM
20081007,20081007,,9.4, Des Moines  IA
20081007,20081007,,9.3, Monongahela  PA
20081008,20081008,,6.5, Baton Rouge  LA
20081008,20081008,,7.6, Bryan  TX
20081008,20081008,,6.3, Tulsa  OK
20081008,20081008,,8.6, Midway City  CA
20081008,20081008,,5.4, Memphis  TN
20081008,20081008,,9.3, Stafford Springs  CT
20081008,20081008,,9.2, Dupo  IL
20081008,20081008,,8.4, Spokane  WA
20081008,20081008,,11, Ukiah  CA
20081008,20081008,,7.1, Wamego  KS
20081008,20081008,,5.3, Chester  AR
20081008,20081008,,9.9, San Ramon  CA
20081008,20081008,,4.9, Cisco  UT
20081008,20081008,,8, Burlington  WA
20081008,20081008,,11.4, Las Vegas  NV
20081008,20081008,,6.7, Lubbock  TX
20081008,20081008,,8.7, Oregon on Interstate-5  OR
20081008,20081008,,7.8, Wakefield  RI
20081009,20081009,,6.4, Little Rock  AR
20081009,20081009,,7.1, McKinney  TX
20081009,20081009,,7.1, Plano  TX
20081009,20081009,,9.5, Chicago Ridge  IL
